time,transnational_regions,realization,data
1944-07-01,8,0,9.399375627031414
1944-08-01,8,0,6.231005457645782
1944-09-01,8,0,27.36684299907786
1944-10-01,8,0,103.10533432911798
1944-11-01,8,0,207.62569742308807
1944-12-01,8,0,350.65047014001055
1945-01-01,8,0,460.6344490191875
1945-02-01,8,0,301.14422344115957
1945-03-01,8,0,247.7783254261607
1945-04-01,8,0,115.98149532713092
1945-05-01,8,0,48.60619710146014
1945-06-01,8,0,15.406437321397114
1945-07-01,8,0,7.933969944667078
1945-08-01,8,0,10.762615292724394
1945-09-01,8,0,26.21244693504357
1945-10-01,8,0,90.08505534778712
1945-11-01,8,0,199.0534896520172
1945-12-01,8,0,314.96000613886247
1946-01-01,8,0,394.34824250521046
1946-02-01,8,0,290.4696050652636
1946-03-01,8,0,240.97354680065956
1946-04-01,8,0,124.23129242974045
1946-05-01,8,0,63.91652624597013
1946-06-01,8,0,23.629052610058945
1946-07-01,8,0,7.671715640627905
1946-08-01,8,0,8.78120457536697
1946-09-01,8,0,16.32311512664719
1946-10-01,8,0,103.86200621564063
1946-11-01,8,0,183.99750476513097
1946-12-01,8,0,374.32815118188495
1947-01-01,8,0,436.0189790782056
1947-02-01,8,0,285.7632976755369
1947-03-01,8,0,185.25787644690726
1947-04-01,8,0,108.49548244889459
1947-05-01,8,0,50.86495428103987
1947-06-01,8,0,14.427777994548137
1947-07-01,8,0,6.267766402236612
1947-08-01,8,0,7.599052542285471
1947-09-01,8,0,20.705111091896377
1947-10-01,8,0,90.9273788996903
1947-11-01,8,0,165.4821366535187
1947-12-01,8,0,333.4821238218228
1948-01-01,8,0,282.7559199304961
1948-02-01,8,0,310.56738487951986
1948-03-01,8,0,229.80627870797463
1948-04-01,8,0,140.90232878191017
1948-05-01,8,0,61.16069465354721
1948-06-01,8,0,29.696322053970682
1948-07-01,8,0,20.275382038471207
1948-08-01,8,0,10.171949310077858
1948-09-01,8,0,25.572221699856893
1948-10-01,8,0,78.15239838236708
1948-11-01,8,0,189.80805176720094
1948-12-01,8,0,335.5232032687602
1949-01-01,8,0,340.24011940361453
1949-02-01,8,0,291.90815127894257
1949-03-01,8,0,302.43735360717073
1949-04-01,8,0,118.62890957518098
1949-05-01,8,0,71.27250158440327
1949-06-01,8,0,24.15606165022363
1949-07-01,8,0,8.961540081573888
1949-08-01,8,0,12.786380248851644
1949-09-01,8,0,19.313909765574913
1949-10-01,8,0,75.82452020201418
1949-11-01,8,0,186.09961168275044
1949-12-01,8,0,289.6781827661914
1950-01-01,8,0,385.35355382926434
1950-02-01,8,0,259.91235496342074
1950-03-01,8,0,222.676579394426
1950-04-01,8,0,139.27777361315253
1950-05-01,8,0,55.8494999148667
1950-06-01,8,0,12.355825255837146
1950-07-01,8,0,3.340184035134538
1950-08-01,8,0,7.410245267384777
1950-09-01,8,0,24.068366019079228
1950-10-01,8,0,84.47180388562658
1950-11-01,8,0,179.43248940130297
1950-12-01,8,0,311.0058904713416
1951-01-01,8,0,316.755028502127
1951-02-01,8,0,264.10007923216597
1951-03-01,8,0,234.77835530364737
1951-04-01,8,0,137.45329435453797
1951-05-01,8,0,81.78237020889789
1951-06-01,8,0,21.843804855066868
1951-07-01,8,0,9.336734046151673
1951-08-01,8,0,9.284963920011132
1951-09-01,8,0,19.243359442946076
1951-10-01,8,0,118.88836869406705
1951-11-01,8,0,168.45678973314253
1951-12-01,8,0,290.98332924621064
1952-01-01,8,0,363.5751145791978
1952-02-01,8,0,320.88568686522575
1952-03-01,8,0,232.23156990205453
1952-04-01,8,0,108.63003862734045
1952-05-01,8,0,62.007300403805964
1952-06-01,8,0,12.456320858511189
1952-07-01,8,0,5.211135610335743
1952-08-01,8,0,7.618909160304208
1952-09-01,8,0,37.17333202310762
1952-10-01,8,0,85.18249088011645
1952-11-01,8,0,205.8183670587689
1952-12-01,8,0,294.7713538518083
1953-01-01,8,0,391.6082023721085
1953-02-01,8,0,312.3299720787214
1953-03-01,8,0,268.65003951422807
1953-04-01,8,0,120.94141444014576
1953-05-01,8,0,56.48655864261777
1953-06-01,8,0,27.019244935536513
1953-07-01,8,0,7.894064247009381
1953-08-01,8,0,9.38529794737485
1953-09-01,8,0,24.598169530286153
1953-10-01,8,0,79.87605269525916
1953-11-01,8,0,215.43423913023727
1953-12-01,8,0,282.03332445039445
1954-01-01,8,0,425.24384972942266
1954-02-01,8,0,358.87434296388113
1954-03-01,8,0,226.09420086120633
1954-04-01,8,0,170.70369269366057
1954-05-01,8,0,73.34882225298502
1954-06-01,8,0,17.978180231063895
1954-07-01,8,0,14.80928833112287
1954-08-01,8,0,15.27698811532337
1954-09-01,8,0,24.48010996819108
1954-10-01,8,0,83.66600952818996
1954-11-01,8,0,185.7461708217487
1954-12-01,8,0,282.66717998094794
1955-01-01,8,0,262.39581852454955
1955-02-01,8,0,241.53877953825156
1955-03-01,8,0,265.41434278125644
1955-04-01,8,0,151.72756089164773
1955-05-01,8,0,50.03352975656813
1955-06-01,8,0,20.822112918355938
1955-07-01,8,0,8.09060807714465
1955-08-01,8,0,11.236632343191877
1955-09-01,8,0,30.068232240002686
1955-10-01,8,0,90.6401446774603
1955-11-01,8,0,208.65676376848646
1955-12-01,8,0,247.47576947620664
1956-01-01,8,0,307.32854137780174
1956-02-01,8,0,448.62318189098653
1956-03-01,8,0,285.0136971366498
1956-04-01,8,0,154.6728345040254
1956-05-01,8,0,60.61700201373746
1956-06-01,8,0,28.681292352970726
1956-07-01,8,0,9.328071314232178
1956-08-01,8,0,10.177777201531688
1956-09-01,8,0,24.920725848832177
1956-10-01,8,0,106.25344318330858
1956-11-01,8,0,249.50271078633193
1956-12-01,8,0,343.90507056748334
1957-01-01,8,0,382.5880423337197
1957-02-01,8,0,224.84914292373495
1957-03-01,8,0,199.8245514660091
1957-04-01,8,0,140.96677813884833
1957-05-01,8,0,82.70318623359628
1957-06-01,8,0,21.056119371268668
1957-07-01,8,0,9.181320696289934
1957-08-01,8,0,11.466101851901604
1957-09-01,8,0,27.3194530245255
1957-10-01,8,0,86.13899498866435
1957-11-01,8,0,194.03691319557595
1957-12-01,8,0,335.25795821635916
1958-01-01,8,0,341.6122409857657
1958-02-01,8,0,224.0938010513003
1958-03-01,8,0,275.00275326990374
1958-04-01,8,0,177.94589489099852
1958-05-01,8,0,42.537159263913054
1958-06-01,8,0,22.51558604857669
1958-07-01,8,0,9.904874697531412
1958-08-01,8,0,8.361457552582763
1958-09-01,8,0,20.464420600255114
1958-10-01,8,0,96.3270184396884
1958-11-01,8,0,184.56072085907078
1958-12-01,8,0,254.5229016610281
1959-01-01,8,0,329.6573315932266
1959-02-01,8,0,298.3408000274778
1959-03-01,8,0,190.70375490348917
1959-04-01,8,0,131.27109711459673
1959-05-01,8,0,60.44119329062227
1959-06-01,8,0,22.082106258152123
1959-07-01,8,0,6.278479532925261
1959-08-01,8,0,10.377459952343349
1959-09-01,8,0,30.71601855059688
1959-10-01,8,0,113.14349648978981
1959-11-01,8,0,203.84363855150758
1959-12-01,8,0,257.5576054540942
1960-01-01,8,0,334.6759933154466
1960-02-01,8,0,268.6115204860893
1960-03-01,8,0,219.67003294798423
1960-04-01,8,0,136.57464863839596
1960-05-01,8,0,60.989871897430135
1960-06-01,8,0,16.25730078383987
1960-07-01,8,0,13.838770135868149
1960-08-01,8,0,10.948681260748552
1960-09-01,8,0,37.24842742916079
1960-10-01,8,0,87.15810976847403
1960-11-01,8,0,157.8499148224887
1960-12-01,8,0,281.15280055693313
1961-01-01,8,0,346.6029159963082
1961-02-01,8,0,243.19484204701908
1961-03-01,8,0,187.9741660015573
1961-04-01,8,0,84.75508119635924
1961-05-01,8,0,58.15676117587451
1961-06-01,8,0,20.24606987048992
1961-07-01,8,0,11.004127466103197
1961-08-01,8,0,11.285567897329859
1961-09-01,8,0,17.698759327841223
1961-10-01,8,0,78.73543202224951
1961-11-01,8,0,177.1070510434951
1961-12-01,8,0,289.1613374388448
