Código del producto (CPC),Producto,Código del año,Año,Produccion(toneladas),Area_cosechada(ha),Rendimiento(kg/ha)
1921.01,"Algodón con semilla, sin desmotar",2012,2012,190700.0,69662.0,2737.5
1921.01,"Algodón con semilla, sin desmotar",2013,2013,145356.0,63520.0,2288.4
1921.01,"Algodón con semilla, sin desmotar",2014,2014,226200.0,74265.0,3045.8
1921.01,"Algodón con semilla, sin desmotar",2015,2015,193000.0,63326.0,3047.7
1921.01,"Algodón con semilla, sin desmotar",2016,2016,165600.0,60814.0,2723.1
1921.01,"Algodón con semilla, sin desmotar",2017,2017,198500.0,62982.0,3151.7
1921.01,"Algodón con semilla, sin desmotar",2018,2018,212587.0,65121.0,3264.5
1921.01,"Algodón con semilla, sin desmotar",2019,2019,210015.0,66147.0,3175.0
1921.01,"Algodón con semilla, sin desmotar",2020,2020,190538.0,61568.0,3094.8
1921.01,"Algodón con semilla, sin desmotar",2021,2021,174921.0,57914.0,3020.4
1921.01,"Algodón con semilla, sin desmotar",2022,2022,115408.0,51823.0,2227.0
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1961,1961,2844.0,1610.0,1766.5
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1962,1962,1829.0,1020.0,1793.1
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1963,1963,759.0,440.0,1725.0
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1964,1964,100.0,60.0,1666.7
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1965,1965,150.0,90.0,1666.7
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1966,1966,200.0,110.0,1818.2
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1967,1967,233.0,36.0,6472.2
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1968,1968,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1969,1969,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1970,1970,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1971,1971,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1972,1972,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1973,1973,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1974,1974,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1975,1975,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1976,1976,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1977,1977,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1978,1978,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1979,1979,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1980,1980,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1981,1981,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1982,1982,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1983,1983,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1984,1984,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1985,1985,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1986,1986,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1987,1987,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1988,1988,0.0,0.0,
1922.02,"Kenaf y otras fibras textiles de líber, brutas o enriadas",1989,1989,0.0,0.0,
1929.01,"Lino, en rama o enriado",1961,1961,3724.0,5312.0,701.1
1929.01,"Lino, en rama o enriado",1962,1962,5485.0,7310.0,750.3
1929.01,"Lino, en rama o enriado",1963,1963,4892.0,6220.0,786.5
1929.01,"Lino, en rama o enriado",1964,1964,2360.0,2894.0,815.5
1929.01,"Lino, en rama o enriado",1965,1965,601.0,957.0,628.0
1929.01,"Lino, en rama o enriado",1966,1966,792.0,1270.0,623.6
1929.01,"Lino, en rama o enriado",1967,1967,328.0,447.0,733.8
1929.01,"Lino, en rama o enriado",1968,1968,348.0,416.0,836.5
1929.01,"Lino, en rama o enriado",1969,1969,252.0,280.0,900.0
1929.01,"Lino, en rama o enriado",1970,1970,84.0,89.0,943.8
1929.01,"Lino, en rama o enriado",1971,1971,36.0,53.0,679.2
1929.01,"Lino, en rama o enriado",1972,1972,130.0,146.0,890.4
1929.01,"Lino, en rama o enriado",1973,1973,126.0,168.0,750.0
1929.01,"Lino, en rama o enriado",1974,1974,381.0,494.0,771.3
1929.01,"Lino, en rama o enriado",1975,1975,41.0,21.0,1952.4
1929.01,"Lino, en rama o enriado",1976,1976,21.0,14.0,1500.0
1929.01,"Lino, en rama o enriado",1977,1977,1045.0,409.0,2555.0
1929.01,"Lino, en rama o enriado",1978,1978,33.0,35.0,942.9
1929.01,"Lino, en rama o enriado",1979,1979,7.0,10.0,700.0
1929.01,"Lino, en rama o enriado",1980,1980,1.0,4.0,250.0
1929.01,"Lino, en rama o enriado",1981,1981,1.0,1.0,1000.0
1929.01,"Lino, en rama o enriado",1982,1982,1.0,1.0,1000.0
1929.01,"Lino, en rama o enriado",1983,1983,1.0,1.0,1000.0
1929.01,"Lino, en rama o enriado",1984,1984,1.0,1.0,1000.0
1929.01,"Lino, en rama o enriado",1985,1985,1.0,1.0,1000.0
1929.01,"Lino, en rama o enriado",1986,1986,15.0,15.0,1000.0
1929.01,"Lino, en rama o enriado",1987,1987,0.0,0.0,
1929.01,"Lino, en rama o enriado",1988,1988,0.0,0.0,
1929.01,"Lino, en rama o enriado",1989,1989,0.0,0.0,
1929.01,"Lino, en rama o enriado",1990,1990,0.0,0.0,
1929.01,"Lino, en rama o enriado",1991,1991,0.0,0.0,
1929.01,"Lino, en rama o enriado",1992,1992,0.0,0.0,
1929.01,"Lino, en rama o enriado",1993,1993,92.0,185.0,497.3
1929.01,"Lino, en rama o enriado",1994,1994,1967.0,3231.0,608.8
1929.01,"Lino, en rama o enriado",1995,1995,9560.0,8134.0,1175.3
1929.01,"Lino, en rama o enriado",1996,1996,22218.0,39848.0,557.6
1929.01,"Lino, en rama o enriado",1997,1997,28648.0,42834.0,668.8
1929.01,"Lino, en rama o enriado",1998,1998,75857.0,86613.0,875.8
1929.01,"Lino, en rama o enriado",1999,1999,86537.0,126582.0,683.6
1929.01,"Lino, en rama o enriado",2000,2000,10022.0,13547.0,739.8
1929.01,"Lino, en rama o enriado",2001,2001,421.0,584.0,720.9
1929.01,"Lino, en rama o enriado",2002,2002,78.0,84.0,928.6
1929.01,"Lino, en rama o enriado",2003,2003,48.0,54.0,888.9
1929.01,"Lino, en rama o enriado",2004,2004,34.0,24.0,1416.7
1929.01,"Lino, en rama o enriado",2005,2005,18.0,23.0,782.6
1929.01,"Lino, en rama o enriado",2006,2006,8.0,4.0,2000.0
1929.01,"Lino, en rama o enriado",2007,2007,0.0,0.0,
1929.01,"Lino, en rama o enriado",2008,2008,2.0,2.0,1000.0
1929.01,"Lino, en rama o enriado",2009,2009,0.0,0.0,
1929.01,"Lino, en rama o enriado",2010,2010,21.0,7.0,3000.0
1929.01,"Lino, en rama o enriado",2011,2011,,0.0,
1929.01,"Lino, en rama o enriado",2012,2012,20.0,14.0,1428.6
1929.01,"Lino, en rama o enriado",2013,2013,18.0,18.0,1000.0
1929.01,"Lino, en rama o enriado",2014,2014,20.0,19.0,1052.6
1929.01,"Lino, en rama o enriado",2015,2015,18.0,18.0,1000.0
1929.01,"Lino, en rama o enriado",2016,2016,20.0,19.0,1052.6
1929.01,"Lino, en rama o enriado",2017,2017,19.33,18.0,1061.3
1929.01,"Lino, en rama o enriado",2018,2018,0.0,0.0,
1929.01,"Lino, en rama o enriado",2019,2019,0.0,0.0,
1929.01,"Lino, en rama o enriado",2020,2020,0.0,0.0,
1929.01,"Lino, en rama o enriado",2021,2021,10.0,10.0,1000.0
1929.01,"Lino, en rama o enriado",2022,2022,0.0,0.0,
1929.01,"Lino, en rama o enriado",2023,2023,10.0,10.0,1000.0
1929.02,"Cáñamo común, en bruto o enriado",1961,1961,7843.0,7065.0,1110.1
1929.02,"Cáñamo común, en bruto o enriado",1962,1962,9744.0,8795.0,1107.9
1929.02,"Cáñamo común, en bruto o enriado",1963,1963,7760.0,6625.0,1171.3
1929.02,"Cáñamo común, en bruto o enriado",1964,1964,4333.0,3775.0,1147.8
1929.02,"Cáñamo común, en bruto o enriado",1965,1965,1886.0,1648.0,1144.4
1929.02,"Cáñamo común, en bruto o enriado",1966,1966,1261.0,1074.0,1174.1
1929.02,"Cáñamo común, en bruto o enriado",1967,1967,834.0,722.0,1155.1
1929.02,"Cáñamo común, en bruto o enriado",1968,1968,350.0,314.0,1114.6
1929.02,"Cáñamo común, en bruto o enriado",1969,1969,333.0,294.0,1132.7
1929.02,"Cáñamo común, en bruto o enriado",1970,1970,314.0,261.0,1203.1
1929.02,"Cáñamo común, en bruto o enriado",1971,1971,112.0,92.0,1217.4
1929.02,"Cáñamo común, en bruto o enriado",1972,1972,93.0,85.0,1094.1
1929.02,"Cáñamo común, en bruto o enriado",1973,1973,98.0,92.0,1065.2
1929.02,"Cáñamo común, en bruto o enriado",1974,1974,1526.0,1327.0,1150.0
1929.02,"Cáñamo común, en bruto o enriado",1975,1975,107.0,103.0,1038.8
